age,annual_income,employment_years,debt,number_of_open_accounts,payment_history_score,late_payments,credit_utilization,loan_amount,previous_defaults,savings,creditworthy
32,55488.5,9.43,10843.12,10,71.71,0,0.062,22807.97,1,5955.23,0
54,38609.73,7.13,5102.52,10,67.56,2,0.4555,9361.55,0,28479.31,0
57,57429.55,0.92,49781.77,8,93.81,1,0.3392,18517.53,0,2667.11,1
37,35618.95,0.0,24501.36,6,51.16,2,0.2301,10467.56,0,23624.77,1
27,26046.59,5.23,8386.66,7,94.95,2,0.5545,10721.42,2,8936.92,0
35,79524.56,0.77,22477.97,7,61.77,2,0.1849,23314.49,0,1927.46,0
60,44426.97,9.6,42299.17,6,74.6,1,0.4149,11444.92,0,8041.24,1
65,37738.02,4.94,71787.69,3,74.75,2,0.1402,16718.44,0,23235.51,0
66,33619.36,3.86,21995.99,7,65.17,2,0.3258,14901.29,0,95688.39,1
32,66533.09,3.21,42018.43,6,59.81,2,0.6017,7912.25,0,64328.09,1
50,102109.08,8.32,6839.33,1,66.08,2,0.5444,12014.56,1,5193.8,1
28,45876.36,7.21,17490.35,12,55.77,2,0.3597,12149.91,0,24633.97,0
55,49915.4,8.01,13768.2,9,100.0,2,0.1367,13779.67,1,8019.58,1
41,89082.91,7.9,23675.19,2,64.3,1,0.7154,5095.37,1,6921.41,0
55,24352.45,6.64,65321.87,3,90.54,0,0.2118,10803.53,0,29674.16,0
54,133276.25,1.83,21983.3,7,88.43,1,0.3006,34078.6,0,14722.21,1
69,165203.55,3.35,,11,77.81,4,0.2736,24447.88,1,14772.57,1
44,16272.58,5.03,6551.02,6,69.83,1,0.2279,13609.29,1,2651.82,1
37,52638.97,17.33,67154.49,10,75.1,0,0.2931,7881.77,0,5029.12,1
46,39797.62,0.26,27150.8,2,81.15,0,0.3051,19310.55,0,5335.19,0
28,48822.24,4.91,25760.36,7,73.61,2,0.6095,35436.7,0,19035.74,1
26,45561.36,7.49,13672.5,10,46.93,3,0.3867,52055.02,0,23187.23,0
46,79251.38,5.48,22301.66,11,42.91,1,0.3756,12473.14,0,57214.12,0
61,52283.29,12.37,8172.74,3,96.14,2,0.427,8570.39,0,5144.5,1
47,36504.11,5.46,24535.73,9,29.84,1,0.4246,25219.16,0,58450.36,1
59,50899.34,5.83,7032.03,1,75.13,1,0.5924,23144.28,0,9493.9,1
29,69337.51,11.07,13503.39,2,68.24,3,0.1015,18131.97,1,12884.52,0
43,32286.8,16.05,10762.39,11,74.57,3,0.1569,11538.94,1,10801.73,0
51,26220.15,14.04,1329.07,9,53.76,0,0.0285,7200.75,0,15074.38,0
38,134837.11,6.32,13639.32,3,77.61,0,0.1022,28863.84,0,22475.25,1
21,41191.88,6.75,8769.49,12,75.3,0,0.5079,33715.17,0,30529.84,1
24,51703.44,7.23,15211.62,12,100.0,1,0.1853,13990.64,0,9630.68,1
66,45985.46,7.73,18024.83,1,74.08,2,0.1816,59605.66,0,12997.74,1
50,70384.47,2.76,74048.28,1,93.57,0,0.2674,21236.62,0,5285.24,1
33,122130.32,11.68,22968.85,3,48.02,1,0.5215,15925.2,0,22086.09,1
33,71400.4,8.03,23515.55,10,88.32,2,0.3396,7864.54,0,15246.37,0
22,27773.13,6.78,26758.78,8,75.62,0,0.3204,5474.18,0,5962.19,0
67,29502.58,0.64,36155.12,7,76.32,3,0.3829,12578.63,0,3919.03,0
26,45961.27,7.31,25888.41,5,76.54,0,0.5767,23301.05,0,13868.53,0
58,48746.25,0.0,22550.16,6,99.3,1,0.4573,92192.6,2,38891.55,0
32,25341.8,4.09,31796.92,8,76.08,2,0.173,18871.74,0,50021.4,0
37,79522.23,4.18,2583.29,1,59.45,2,0.5143,27247.24,0,3746.04,0
34,33733.42,8.43,95737.78,8,62.14,0,0.4318,10087.49,1,27825.09,1
61,107696.69,16.4,64209.79,3,85.07,0,0.6047,20830.72,1,24597.74,1
22,124788.19,9.86,21414.76,10,79.16,0,0.309,19009.85,0,41732.4,0
38,49186.5,14.24,5812.24,3,47.51,3,0.2368,9286.3,1,18410.09,1
34,67011.94,10.23,47401.42,1,80.23,2,0.4723,45929.14,0,8881.51,1
34,31593.67,12.63,10332.26,6,54.68,0,0.3355,16387.75,0,24342.68,1
30,72819.77,16.29,27589.76,6,79.01,1,0.3043,39021.96,2,1180.28,0
65,43954.13,3.34,6449.79,7,59.11,0,0.4015,18121.97,0,4916.06,0
39,33719.53,3.01,106857.62,11,67.5,1,0.6647,14273.33,0,5486.79,0
41,48285.55,10.34,5678.0,9,63.28,1,0.2184,10417.39,0,6550.15,1
39,44600.57,6.98,19021.32,5,96.3,2,0.2002,14085.12,0,3055.17,0
69,47513.38,8.1,3295.71,9,78.43,0,0.4414,50182.2,0,7220.94,0
37,84325.91,5.76,17416.08,7,92.18,2,0.2541,9595.57,0,7290.96,1
37,38626.74,4.02,12808.94,3,,1,0.3616,28697.14,0,9466.35,1
37,120072.24,15.1,44706.48,1,72.75,1,0.6091,14476.75,0,15492.48,1
37,30297.23,1.5,12807.98,1,96.03,0,0.1557,27194.58,1,3891.49,1
25,113781.14,10.43,44758.02,3,60.81,2,0.3517,20804.77,1,7983.74,0
50,34809.95,9.62,7933.35,10,92.08,0,0.0748,7078.54,1,11051.33,1
22,54974.93,0.0,14365.11,6,59.08,2,0.3129,20213.58,0,2262.3,0
32,44112.58,2.85,14597.38,6,71.71,0,0.2107,81972.72,1,11230.17,0
30,47118.01,3.69,26758.24,5,80.59,2,0.3901,22322.75,0,14876.15,1
35,78881.28,9.82,24169.01,4,83.11,1,0.4628,34443.34,1,23739.69,0
58,108013.39,5.16,32077.4,9,51.64,0,0.1905,22163.16,0,3658.34,1
50,93978.81,6.57,22283.27,1,58.13,1,0.3299,31253.48,0,10469.6,0
69,45839.58,0.0,30551.8,8,81.78,1,0.2948,10888.98,0,36623.93,1
38,59754.71,18.63,8776.53,12,66.12,0,0.5335,16533.19,2,2515.81,0
66,38682.92,7.36,24567.16,11,49.64,2,0.5722,33328.9,0,11927.17,0
23,35203.15,9.5,65165.91,5,70.86,0,0.2701,14087.06,0,3048.48,0
45,32835.09,4.3,4694.43,11,70.1,0,0.6019,38125.6,1,8152.55,0
60,45169.64,3.74,26617.75,3,74.83,1,0.3573,8916.4,0,5814.81,0
47,61538.05,16.56,30932.13,3,80.47,1,0.2512,18756.47,2,16806.26,1
66,23266.54,0.0,57934.95,5,79.45,4,0.163,15016.69,0,9199.89,1
36,53864.63,8.39,32175.63,1,59.71,1,0.3437,100000.0,0,3803.63,0
22,108803.61,0.94,19504.1,4,65.43,4,0.3492,13701.74,0,47266.76,0
58,91121.44,4.97,25391.9,11,86.84,1,0.7611,24155.84,0,14085.57,1
24,42266.73,3.81,9997.56,10,63.31,1,0.6117,4465.55,1,29167.8,1
58,29333.8,2.07,13197.1,4,65.68,0,0.5282,7947.79,1,4478.09,1
56,67643.88,7.18,6183.04,4,47.93,0,0.5083,22295.9,0,8423.81,0
62,19384.82,0.0,59145.2,5,71.54,2,0.5039,14964.01,1,29491.5,1
44,90640.63,5.42,25803.18,2,77.52,0,0.1485,15166.94,0,6110.04,0
64,49959.81,6.55,8649.33,2,40.39,1,0.4318,14337.63,1,11945.32,0
29,125388.68,0.2,22364.11,12,54.88,0,0.4678,15813.33,0,11313.44,1
42,,14.57,45506.26,9,49.25,3,0.5822,5432.09,0,1430.83,1
26,83137.76,4.03,39829.41,9,84.61,3,0.3071,16939.22,0,11279.9,1
58,52567.82,5.81,8569.94,4,41.4,0,0.1529,15438.39,1,8231.2,1
55,47387.59,4.04,1467.12,11,70.74,1,0.5701,37974.2,0,10335.73,0
60,29692.77,6.59,24696.97,3,83.49,0,0.3397,32297.01,1,6280.02,1
58,71910.32,13.54,8854.06,12,75.01,0,0.0284,2484.97,0,3761.78,1
36,74559.32,19.37,29613.6,7,64.96,1,0.2837,10763.1,0,5770.31,1
24,122810.28,10.73,38497.3,4,77.54,1,0.4885,63550.98,0,7469.32,0
66,86570.21,12.44,43872.09,10,88.59,4,0.7179,33937.28,0,20720.96,0
45,42101.37,15.58,72687.12,6,70.28,0,0.4594,25380.26,0,7250.46,1
25,,8.24,48397.94,4,36.18,0,0.4285,12660.17,1,13247.88,0
66,29710.84,14.85,72967.26,9,90.36,1,0.4311,30218.1,0,14381.23,0
69,106728.06,10.96,54250.92,9,78.4,2,0.3203,6231.76,0,7375.03,1
42,38750.93,7.72,58168.61,8,71.47,3,0.4111,12112.27,0,28765.37,0
58,107065.05,8.75,17421.02,6,40.31,1,0.3084,22914.24,0,8562.21,1
22,69659.26,0.0,6416.74,4,67.23,0,0.5186,27541.66,0,7242.21,1
25,63802.32,8.46,131129.84,5,57.99,2,0.1303,20943.92,0,32436.66,1
34,47906.08,0.0,18929.74,11,52.54,0,0.4225,23709.45,0,13574.44,1
53,74042.26,0.0,48102.7,5,69.82,0,0.4372,20192.29,0,1394.21,1
27,54618.43,7.96,11590.11,12,63.42,1,0.2827,14435.54,1,1096.35,0
22,46580.74,1.43,38920.06,2,64.48,0,0.259,46010.03,2,50350.18,0
53,75228.89,6.96,2545.69,2,83.83,1,0.7358,65780.08,0,12929.58,0
58,51549.67,7.69,12961.94,4,76.09,1,0.3665,17371.27,1,10261.7,0
57,38400.96,7.92,16637.23,1,64.07,1,0.2896,7906.52,0,1629.42,1
60,72042.43,2.48,26061.49,11,62.04,2,0.0531,15270.54,1,10519.92,1
60,53438.94,11.49,42435.76,5,64.72,1,0.5719,19128.2,2,4644.56,0
50,68534.87,6.55,7501.16,2,68.04,2,0.383,3831.99,0,9032.95,0
46,44839.8,9.21,30518.9,8,81.34,0,0.4414,45938.52,1,6229.9,0
62,31919.87,1.02,48024.21,12,55.32,2,0.1817,11514.07,0,9246.97,0
38,120074.99,6.11,117577.89,12,95.34,0,0.5937,10090.82,0,14283.63,1
25,110311.52,12.49,31679.64,2,81.36,0,0.4741,14192.05,1,16783.77,0
57,81862.12,11.85,12463.03,10,28.19,1,0.5728,12928.68,1,11314.83,0
34,46192.54,3.01,6507.53,5,73.37,4,0.0917,18728.53,0,13208.38,0
68,48047.5,4.27,77768.28,11,88.65,1,0.1619,31284.76,0,2408.28,0
41,102450.58,2.06,32467.69,8,78.22,1,0.0657,43958.93,0,11127.02,1
62,46904.31,3.72,17686.32,9,65.4,0,0.3797,31304.03,0,14456.36,1
23,41375.25,0.0,4925.95,11,71.02,3,0.3846,9303.84,0,11173.46,0
53,127719.8,6.31,8545.67,11,74.85,2,0.2731,16677.24,1,45703.84,1
42,53832.55,10.17,29827.42,2,84.31,1,0.6004,19368.37,0,9460.06,1
43,121890.68,3.07,23889.48,9,49.36,2,0.6069,22318.51,0,3643.71,0
33,29313.75,6.55,3793.57,2,62.32,1,0.4766,25352.18,1,11994.85,0
68,69443.7,5.9,29858.27,12,98.22,4,0.189,19007.4,0,7156.83,0
40,139675.29,12.28,5132.65,8,72.53,0,0.6621,16943.29,0,2540.87,0
62,55741.28,3.94,53174.5,3,96.45,2,0.1669,34051.93,2,9122.99,1
41,48839.1,4.12,21268.27,4,100.0,1,0.214,16402.24,2,45292.99,1
23,32519.66,2.77,12424.06,11,64.13,2,0.4199,35171.28,0,8609.7,1
64,89513.33,1.31,39745.44,8,52.84,1,0.162,31810.14,0,31812.47,1
30,38891.49,9.65,23883.1,3,67.75,1,0.3005,49763.86,1,22890.32,1
34,52702.84,6.32,51951.67,10,89.58,1,0.1896,20963.8,0,100997.93,0
63,31557.37,7.27,19196.97,9,91.82,1,0.4307,49449.66,0,18054.88,0
64,,13.37,20114.22,1,100.0,0,0.2122,14554.85,0,12854.64,1
65,92483.62,13.66,14327.37,4,71.41,1,0.231,22926.76,0,13005.33,1
41,54223.81,0.0,22214.51,11,79.81,1,0.4647,30749.71,0,15418.05,1
58,32719.33,10.24,70016.61,5,60.61,1,0.0997,8872.02,0,9497.15,0
37,109781.43,8.13,12039.11,1,31.89,2,0.641,13673.11,1,7593.66,1
57,46649.58,4.69,30227.01,8,71.37,3,0.2652,11278.1,0,18171.29,1
45,33447.97,8.64,,11,53.54,3,0.2858,17288.74,0,6790.57,1
23,24887.86,0.0,3445.21,7,82.29,0,0.533,12397.29,0,2236.0,0
41,41126.34,14.31,21249.61,12,41.9,2,0.2176,19393.8,0,3690.06,0
43,28581.11,9.57,24208.31,2,60.17,2,0.466,17044.28,1,52831.07,0
33,41556.91,2.67,16483.02,9,76.28,1,0.8685,14802.07,0,9005.06,1
39,76885.49,4.07,,8,77.96,2,0.2033,20004.02,0,23960.32,1
45,46451.24,0.0,22961.36,12,71.24,2,0.296,11164.09,0,6403.73,1
23,64547.1,5.43,22274.06,7,100.0,0,0.4904,9843.77,0,26715.26,1
28,39719.12,4.59,8840.53,10,97.11,0,0.5292,7807.61,0,17236.07,0
58,56636.82,0.37,6095.67,2,61.05,1,0.4481,5148.96,0,72012.66,1
38,130547.68,10.88,14709.03,1,97.75,0,0.2286,11185.08,0,39245.95,1
50,47017.25,13.38,30347.53,9,100.0,1,0.1247,26246.81,0,23266.76,1
48,65387.19,6.86,25120.78,1,70.02,0,0.1816,15673.57,0,7064.19,1
48,27189.91,5.47,8896.89,11,72.73,1,0.6757,18154.19,1,4165.03,1
41,109003.6,9.17,20083.77,1,71.19,1,0.0932,13559.46,0,10576.85,0
44,44371.18,6.9,36600.9,9,61.68,1,0.455,69611.16,1,12207.37,1
61,88241.14,1.59,7044.44,6,63.27,1,0.3,20211.57,1,8305.09,0
68,52034.24,3.74,18932.8,8,93.11,1,0.2594,12088.95,1,22635.78,0
33,72424.45,5.52,52566.79,8,79.0,0,0.2547,8589.84,0,12867.05,1
53,74387.56,8.24,6491.06,6,63.13,3,0.1988,59716.46,0,11973.91,0
68,44868.46,7.05,45367.35,6,57.18,1,0.5422,6746.61,0,47304.43,0
21,89899.38,8.05,65740.93,7,59.87,2,0.3993,10319.59,0,13185.14,1
59,39087.0,0.0,15068.51,9,69.38,2,0.2295,10323.82,0,3543.71,1
45,78054.21,10.33,13680.41,9,86.61,2,0.5591,17568.02,0,30157.6,1
68,46142.79,7.02,41134.5,6,58.24,0,0.0504,23078.65,0,14490.1,1
49,64369.14,19.76,15509.73,5,86.43,0,0.2742,18883.35,0,9390.05,1
62,44676.0,5.06,2739.76,1,75.15,2,0.5193,13944.97,0,5076.09,0
29,56250.92,8.62,16632.13,10,74.29,2,0.5884,6768.95,1,37337.06,1
27,33910.38,21.15,26224.52,3,88.41,2,0.1237,66023.26,1,54935.92,0
66,61481.35,7.97,32538.98,6,85.49,0,0.2853,21667.43,0,6551.83,1
46,56104.59,6.66,8898.37,12,49.53,2,0.3371,26781.2,1,15685.45,0
48,43131.95,2.07,14505.54,10,54.66,1,0.1777,11213.99,2,17814.41,1
29,53654.78,14.64,39326.46,5,68.33,0,0.5036,14620.12,0,2498.58,0
32,58418.65,1.2,17156.43,6,77.7,3,0.3796,40909.82,1,11537.23,0
61,41677.96,9.14,5298.28,4,93.83,0,0.2905,3844.83,0,2503.83,1
35,51903.79,4.63,48447.57,8,73.04,1,0.1029,30717.15,0,11804.37,0
49,34982.04,6.05,15166.41,2,99.26,0,0.423,15141.77,1,91984.38,1
36,158050.26,0.0,43092.41,12,60.69,2,0.2876,24084.32,0,3256.57,0
33,88582.7,13.72,5894.42,12,63.4,1,0.427,57731.53,0,64944.67,0
29,62191.95,5.61,16339.45,4,67.11,1,0.2403,12882.95,0,59361.72,1
66,93203.38,0.92,27062.81,3,58.92,4,0.6605,2715.47,0,11939.94,0
67,22571.08,13.26,16787.86,7,90.55,2,0.1755,8384.76,0,19078.21,1
26,17398.38,4.48,6986.41,8,27.68,2,0.16,18163.55,0,9298.33,0
38,45954.52,8.67,2666.93,8,63.94,3,0.133,57096.42,0,8024.07,0
48,29576.48,11.21,60884.82,1,90.37,2,0.1701,13717.23,0,14409.72,1
39,49444.99,9.37,21950.77,9,67.0,3,0.74,53196.95,0,5975.31,1
56,60332.97,0.0,45778.41,1,89.17,3,0.3648,3536.53,1,18369.7,0
33,83222.66,10.48,37837.74,5,100.0,1,0.2255,12652.65,0,12456.71,1
23,32954.06,6.5,29016.05,9,73.29,4,0.1913,37221.93,1,4591.92,0
37,65836.01,5.35,13919.66,11,90.7,2,0.2809,34850.91,0,22725.49,1
50,55357.3,6.45,26633.91,8,100.0,0,0.2413,4583.29,0,23267.13,0
29,64309.82,0.0,56622.21,2,78.43,0,0.461,9997.58,0,32970.47,1
60,43529.37,7.96,19235.94,9,71.23,5,0.4339,16338.02,1,7792.65,1
21,102487.82,0.18,82412.13,1,,1,0.1428,11307.88,0,30294.15,0
24,52496.91,5.57,5424.0,3,90.95,1,0.3351,40807.82,0,84346.1,1
45,122206.86,7.78,4977.09,2,71.38,0,0.4695,18162.97,1,12324.87,0
46,38538.52,12.37,39679.39,12,64.26,0,0.5162,6549.04,0,13352.73,0
35,76830.79,2.9,9350.01,5,99.48,0,0.4088,24849.92,0,22102.85,1
33,53542.86,14.26,92299.74,7,67.67,3,0.0606,25788.96,1,1708.81,1
24,47458.19,11.73,52470.17,10,91.1,1,0.3711,8051.83,0,3509.27,1
53,73103.42,4.85,64099.01,12,76.21,1,0.5411,9647.27,1,7310.04,0
39,48072.25,1.46,36522.22,12,100.0,4,0.5231,10937.48,0,8828.33,1
26,16600.77,0.0,8611.55,2,58.42,1,0.1435,46851.44,0,13274.93,1
40,15000.0,8.36,4772.63,5,58.38,1,0.187,16921.35,0,15263.14,0
66,97506.9,3.31,59537.57,5,85.67,4,0.8258,3833.69,0,3487.58,0
33,95674.28,13.0,5423.37,10,53.91,0,0.4452,7752.24,0,33849.86,1
64,128590.97,3.6,63961.43,5,73.87,1,0.325,29709.9,0,16195.27,0
33,54567.88,2.5,30755.34,3,96.77,2,0.2372,13526.13,0,12663.63,1
30,30742.54,8.17,16934.78,10,43.44,1,0.1173,7623.19,0,18660.28,1
33,45536.78,3.57,25636.32,6,78.43,1,0.2748,13810.94,0,6897.13,1
36,55283.48,7.04,26117.47,9,91.39,1,0.4224,35776.43,0,9681.7,1
26,34958.65,11.93,15309.04,5,71.59,2,0.393,82570.73,0,4528.94,0
49,115490.91,7.59,56312.78,6,57.17,1,0.3171,17284.26,0,1650.86,0
37,150672.63,7.6,54789.16,1,67.8,0,0.3356,25357.79,0,9700.34,1
56,68207.84,8.03,20387.04,1,58.58,1,0.2863,16780.83,0,56659.21,1
45,54731.78,0.0,11138.15,1,73.11,3,0.2656,20981.36,0,7192.92,1
42,30710.3,8.96,51169.06,3,67.57,2,0.3829,9420.32,2,2956.15,0
44,110302.7,7.8,3569.14,5,63.79,4,0.0524,49495.62,1,19948.63,0
28,56921.39,11.46,25674.18,1,79.46,3,0.2615,13059.22,0,7799.58,1
55,48289.26,10.03,32525.74,2,97.27,1,0.2507,8337.42,0,17788.31,1
26,68296.71,5.99,9278.41,11,77.25,0,0.2763,10506.31,0,21750.65,1
56,42256.7,12.16,39228.37,11,93.5,3,0.5563,28669.99,0,7606.67,0
69,58757.98,5.54,17624.03,4,97.26,2,0.4329,11035.82,0,17430.42,1
58,28738.08,8.24,11632.6,12,62.61,3,0.546,52041.95,0,11623.14,0
43,89704.63,5.44,38898.3,2,76.4,0,0.5514,28164.47,0,2041.79,0
36,52475.6,9.31,7552.09,1,65.2,1,0.1404,32898.67,1,7484.12,0
63,92646.72,5.12,36079.56,5,48.29,2,0.3335,13427.07,0,5686.68,0
33,50240.52,15.24,3685.83,4,77.69,0,0.2821,11650.62,0,3088.13,1
44,51730.28,17.09,22622.28,1,55.17,2,0.6661,18419.69,0,5597.62,0
58,31873.99,11.37,18642.56,11,79.75,3,0.2751,7840.98,0,21954.95,1
66,77418.35,14.71,11688.61,12,47.11,2,0.4748,25054.65,0,12152.41,0
66,37084.73,0.0,24583.41,4,74.74,1,0.5137,34207.81,1,2258.59,0
25,44187.55,0.0,16889.9,4,46.87,1,0.3092,11089.02,0,4415.42,1
65,55025.92,5.39,41851.53,9,82.78,1,0.664,29171.94,0,12165.07,0
26,58083.64,7.21,28176.62,12,65.71,2,0.3296,21512.36,1,11967.96,0
49,25523.24,6.01,25855.6,4,64.16,2,0.2182,39320.47,0,8993.64,1
66,49574.2,0.0,22733.98,9,90.02,0,0.3488,56877.35,0,23640.33,1
53,78664.09,12.76,12337.44,1,66.85,0,0.3888,31112.02,2,16726.72,1
67,46389.87,17.77,14138.89,7,73.77,0,0.3024,17304.64,0,7175.51,0
37,49709.89,13.4,21953.89,12,68.82,0,0.4019,41863.3,1,6534.8,0
36,59170.07,12.43,15669.0,6,80.12,2,0.4456,18606.08,1,10009.27,0
36,51969.19,8.13,43795.63,8,88.69,1,0.2643,14946.65,0,1839.98,1
38,34591.27,2.79,19397.26,9,85.37,3,0.1854,11746.22,0,15608.37,0
54,54107.75,7.36,24316.25,8,64.53,1,0.6761,19274.9,1,3873.18,0
43,86027.42,17.53,5860.44,9,91.34,1,0.2444,36378.55,0,35640.49,1
57,34271.15,5.24,38281.09,11,57.34,2,0.3295,8743.7,1,2570.57,1
41,46470.44,4.73,11307.12,1,60.12,2,0.2153,7555.41,0,16735.79,1
36,29535.68,12.54,7816.59,11,69.96,0,0.4451,7661.18,0,1999.31,1
30,84011.61,12.87,67176.3,11,88.75,1,0.1959,36807.02,0,6711.57,1
48,52760.98,2.76,31452.2,11,53.28,1,0.5735,23786.92,1,17130.71,0
65,37515.09,5.69,39332.39,5,86.26,0,0.2386,50526.78,0,27400.07,1
63,57331.64,4.49,25892.9,7,71.12,2,0.2167,12516.84,0,26185.8,1
33,31999.27,7.35,16707.39,5,65.06,0,0.5923,7648.25,0,22274.92,1
44,34544.91,12.52,14392.23,11,89.56,1,0.2729,53531.0,0,24613.98,0
55,28510.52,2.98,33570.91,5,59.16,0,0.642,10757.01,0,26559.51,1
51,34031.36,12.45,44539.97,4,100.0,2,0.458,28889.45,0,7210.14,1
24,101304.93,7.51,17044.45,9,69.17,0,0.5954,7073.95,2,8460.96,1
49,39544.63,18.63,94481.69,1,74.4,0,0.4824,20428.19,0,21923.48,1
22,67838.81,8.59,15371.53,5,96.69,1,0.6116,16057.52,1,31921.09,1
26,37750.46,6.52,5901.25,3,74.81,1,0.512,6643.29,1,10305.65,0
53,77410.57,9.87,4541.03,5,91.02,2,0.7863,67675.96,1,7269.77,1
26,34660.35,5.31,4665.3,6,40.75,2,0.1268,9665.24,0,7053.96,0
37,55979.51,0.0,12927.05,1,64.92,2,0.6243,9353.33,0,5569.9,0
49,56323.75,5.8,14950.69,11,78.35,2,0.4179,11385.29,0,17897.74,1
53,156780.32,5.72,31076.49,5,89.3,2,0.2368,3915.7,0,32514.62,0
42,73041.27,0.0,17592.72,5,84.32,1,0.3439,14315.79,1,18141.31,0
25,42120.16,6.63,35341.88,2,82.82,2,0.2179,11387.43,0,11533.92,1
60,74858.92,0.0,18658.21,12,88.98,1,0.5706,36053.03,0,65870.27,1
67,143956.58,5.26,18195.77,11,79.6,3,0.331,22455.32,0,11799.79,0
64,26416.71,8.22,11340.27,6,37.71,3,0.3714,7410.58,0,41156.97,1
57,37645.61,7.48,56173.35,5,95.08,2,0.1838,11393.21,0,4466.49,0
40,49438.49,4.94,5286.65,6,58.6,2,0.213,81400.16,0,14479.78,0
63,45587.95,6.57,22906.48,12,77.02,2,0.2686,9507.27,0,4926.01,0
44,47351.22,3.08,15565.41,3,74.9,1,0.132,32035.62,1,5209.01,1
27,30582.52,7.05,33642.01,9,72.76,1,0.1602,11181.93,0,5767.86,1
62,103452.59,7.29,17702.54,11,54.3,0,0.2412,8919.51,0,12678.04,1
36,28996.04,2.5,18124.9,10,40.98,1,0.2802,12318.02,2,7902.96,1
66,50261.4,8.34,14542.28,11,55.96,1,0.2342,50382.78,1,1860.89,0
39,88054.59,8.31,54870.56,12,85.22,1,0.1359,6444.49,0,8105.18,1
63,54257.98,6.17,18034.68,1,48.85,3,0.3596,28502.05,0,6831.73,0
47,35396.25,19.11,87016.06,3,57.92,1,0.2362,42265.8,0,2486.33,0
43,29976.96,6.3,22380.04,2,78.69,2,0.4918,12231.12,0,18035.61,0
35,49592.2,5.6,18316.08,7,55.56,4,0.4769,36172.07,0,21835.83,0
61,39121.41,4.89,16024.36,5,63.31,0,0.2812,32438.54,0,20903.96,1
23,60321.41,2.15,28269.1,1,73.31,2,0.4252,10234.55,1,55578.67,0
43,29273.43,10.43,11242.0,7,76.52,0,0.4159,9258.18,0,4371.3,1
39,79296.92,3.57,20225.93,2,55.24,1,0.1412,16160.97,0,4469.3,0
47,57935.51,4.16,18117.56,5,74.26,2,0.1928,19415.88,0,11634.03,0
33,59904.98,4.31,23349.37,5,78.38,1,0.5518,13895.31,0,10780.63,1
53,105195.21,2.08,23816.91,11,51.63,2,0.306,26733.16,0,13532.95,0
39,45165.12,0.0,24827.89,9,75.44,0,0.414,10472.2,2,25464.1,1
30,39674.78,4.69,19419.85,8,60.53,1,0.3174,9508.97,0,9532.03,0
30,42984.5,11.37,63150.87,10,73.98,1,0.0736,18049.82,0,30401.0,0
55,50435.55,7.98,25239.92,3,83.57,0,0.3195,21121.92,0,5993.77,1
33,52794.08,14.8,144772.1,4,69.18,0,0.1327,45092.69,1,7603.57,1
36,37845.77,10.75,18732.37,10,86.61,2,0.3515,24739.5,0,4414.61,0
51,22130.24,9.62,38764.4,9,84.65,1,0.3248,29576.0,1,556.87,1
37,42730.59,16.41,10069.71,1,86.53,3,0.2961,14137.92,0,2483.75,1
40,64667.24,6.51,55202.22,3,78.45,2,0.4098,14205.08,0,26852.32,1
32,58477.93,7.32,10246.59,3,89.61,1,0.5738,11536.16,0,32368.96,0
37,94361.46,6.94,25921.54,1,78.16,0,0.0148,20457.2,0,3795.09,1
54,132595.37,14.72,14568.04,8,45.32,2,0.0954,19931.12,0,27749.33,0
47,77403.61,7.01,25841.4,1,59.33,2,0.5362,19262.49,1,1348.96,0
69,102459.49,3.76,14917.5,11,68.62,3,0.2903,15619.94,1,4742.5,0
58,77663.21,9.94,9573.22,8,70.6,1,0.279,17470.7,0,7878.08,0
21,118722.38,2.92,14484.77,10,77.72,1,0.3921,57407.33,0,30977.36,0
39,126496.84,9.67,61783.47,6,59.09,2,0.2379,21810.73,0,60988.8,1
35,84382.29,9.07,26158.99,12,100.0,0,0.4991,27079.08,0,7909.72,0
49,75580.95,6.05,6419.19,4,70.36,0,0.459,24992.64,0,11283.27,1
34,50148.0,9.83,43236.19,7,71.88,2,0.4261,15933.35,0,30616.74,1
68,53986.36,0.0,8821.22,1,61.27,0,0.3373,26211.16,0,90734.35,1
35,47243.09,7.81,32624.36,10,55.95,5,0.043,18264.14,0,34954.79,0
46,72740.36,4.69,28019.59,7,69.98,0,0.4544,7501.99,0,4038.09,1
27,39772.53,21.31,29471.39,3,72.44,2,0.1307,11988.22,0,26395.99,1
65,50467.79,7.78,79275.02,10,70.61,2,0.2577,72662.01,0,6709.21,0
65,19058.38,4.02,9276.27,12,98.48,2,0.2904,40737.51,0,42342.38,1
59,119429.19,0.11,29341.64,1,69.98,1,0.2482,14602.11,0,21212.64,1
38,49805.21,13.53,49305.85,11,70.63,2,0.6318,28870.53,0,4779.56,0
23,67514.63,5.25,10758.52,9,85.04,2,0.2639,20977.6,0,32445.0,1
55,105989.2,3.04,9912.23,5,69.26,0,0.3027,60965.89,0,19316.64,0
42,62957.84,8.68,14305.18,8,80.63,2,0.4212,16439.05,1,17175.5,0
69,,10.25,23339.76,10,51.54,3,0.493,21062.7,0,12328.25,1
55,31454.79,10.17,5824.02,6,51.66,0,0.3354,10302.89,3,7490.33,1
47,161766.29,7.1,27980.09,8,73.95,2,0.3528,16383.81,0,20915.05,1
69,89705.56,7.8,5833.76,1,68.29,1,0.0275,2642.06,0,87036.8,0
